Datetime,Open,High,Low,Close,Volume
2009-11-19,15000.0,17000.0,14600.0,15850.0,15203367.0
2009-11-20,16250.0,17600.0,16050.0,17100.0,4814195.0
2009-11-23,17400.0,17550.0,16900.0,17450.0,2362689.0
2009-11-24,17500.0,18050.0,16750.0,17200.0,2152119.0
2009-11-25,17100.0,17650.0,16650.0,17600.0,1199297.0
2009-11-26,17500.0,19050.0,17500.0,18400.0,2108599.0
2009-11-27,17950.0,19150.0,17650.0,18250.0,2076680.0
2009-11-30,19000.0,19050.0,18300.0,18750.0,1310639.0
2009-12-01,18750.0,18900.0,17050.0,17550.0,1769513.0
2009-12-02,18000.0,18050.0,17400.0,17550.0,752439.0
2009-12-03,17700.0,18450.0,17500.0,18100.0,1234675.0
2009-12-04,18150.0,18600.0,17800.0,18450.0,1044694.0
2009-12-07,18450.0,18600.0,17950.0,18200.0,724370.0
2009-12-08,18200.0,18350.0,17900.0,18250.0,355453.0
2009-12-09,18300.0,18750.0,18100.0,18300.0,789081.0
2009-12-10,18300.0,18400.0,17950.0,18300.0,386583.0
2009-12-11,18550.0,20650.0,18500.0,20350.0,2554934.0
2009-12-14,20600.0,21000.0,20150.0,20850.0,1255512.0
2009-12-15,20850.0,20850.0,19900.0,20000.0,1114454.0
2009-12-16,20000.0,20750.0,19800.0,20650.0,903013.0
2009-12-17,20700.0,20850.0,20000.0,20200.0,712698.0
2009-12-18,19900.0,20300.0,19600.0,20250.0,629625.0
2009-12-21,20250.0,20900.0,19800.0,20900.0,928012.0
2009-12-22,21350.0,21550.0,20900.0,21100.0,912391.0
2009-12-23,21200.0,21400.0,20600.0,20900.0,508405.0
2009-12-24,20900.0,21100.0,20600.0,21000.0,621865.0
2009-12-28,21000.0,21200.0,20500.0,20500.0,672001.0
2009-12-29,20000.0,20000.0,19050.0,19650.0,893926.0
2009-12-30,19600.0,19900.0,18600.0,19650.0,835787.0
2010-01-04,19850.0,19850.0,19150.0,19750.0,543934.0
2010-01-05,19900.0,20950.0,19850.0,20750.0,878137.0
2010-01-06,20750.0,21100.0,20050.0,20700.0,523757.0
2010-01-07,20700.0,20900.0,20300.0,20450.0,480432.0
2010-01-08,20450.0,23100.0,20450.0,22700.0,1590474.0
2010-01-11,23100.0,24000.0,22250.0,23100.0,968473.0
2010-01-12,23150.0,23700.0,22500.0,23650.0,583660.0
2010-01-13,23350.0,24050.0,22950.0,23850.0,709754.0
2010-01-14,23950.0,24000.0,23400.0,23500.0,298868.0
2010-01-15,23500.0,23500.0,22300.0,22300.0,673120.0
2010-01-18,22350.0,22800.0,21750.0,22150.0,448170.0
2010-01-19,22200.0,22200.0,21400.0,21700.0,630112.0
2010-01-20,21900.0,23050.0,21750.0,22500.0,775504.0
2010-01-21,22300.0,22900.0,22000.0,22000.0,340669.0
2010-01-22,21650.0,21950.0,20600.0,21350.0,914637.0
2010-01-25,20800.0,21850.0,20700.0,21650.0,345964.0
2010-01-26,21850.0,22250.0,21300.0,21600.0,434137.0
2010-01-27,21600.0,22300.0,21150.0,22200.0,419905.0
2010-01-28,22550.0,22600.0,21650.0,21900.0,568630.0
2010-01-29,21450.0,21650.0,20800.0,21250.0,230763.0
2010-02-01,21000.0,21200.0,20250.0,20850.0,279520.0
2010-02-02,21200.0,21900.0,20750.0,21850.0,419095.0
2010-02-03,22000.0,22500.0,21450.0,22200.0,387673.0
2010-02-04,22300.0,22850.0,22050.0,22750.0,379569.0
2010-02-05,21900.0,22650.0,21600.0,22450.0,439009.0
2010-02-08,22700.0,23050.0,22200.0,22700.0,400489.0
2010-02-09,22650.0,23200.0,22650.0,23050.0,304843.0
2010-02-10,23200.0,23250.0,22800.0,23150.0,242810.0
2010-02-11,23100.0,23100.0,22250.0,22900.0,464183.0
2010-02-12,22650.0,22700.0,22200.0,22300.0,245232.0
2010-02-16,22100.0,22150.0,21600.0,22150.0,324740.0
2010-02-17,22300.0,22600.0,21900.0,22500.0,227254.0
2010-02-18,22450.0,23150.0,22400.0,23000.0,546328.0
2010-02-19,22900.0,23850.0,22650.0,23450.0,915832.0
2010-02-22,23700.0,24500.0,23650.0,24450.0,913633.0
2010-02-23,24450.0,25400.0,24150.0,24700.0,736810.0
2010-02-24,24450.0,25550.0,24450.0,25300.0,586644.0
2010-02-25,25300.0,25300.0,24200.0,24800.0,454888.0
2010-02-26,24650.0,25050.0,24200.0,25050.0,272074.0
2010-03-02,25050.0,25400.0,24600.0,25400.0,222171.0
2010-03-03,25200.0,25500.0,25000.0,25050.0,217880.0
2010-03-04,25000.0,25700.0,24400.0,25000.0,502062.0
2010-03-05,24900.0,25450.0,24800.0,25300.0,179564.0
2010-03-08,25700.0,25700.0,25200.0,25550.0,189453.0
2010-03-09,25300.0,25700.0,25150.0,25700.0,194005.0
2010-03-10,25700.0,26150.0,25450.0,26000.0,220999.0
2010-03-11,26050.0,26650.0,25750.0,26300.0,349217.0
